timestamp,symbol,side,quantity,price,reason
2022-11-01 12:17:13,BANKNIFTY22110341600CE,SELL,1,248.85,rotate_exit
2022-11-01 12:17:13,BANKNIFTY22110341600PE,SELL,1,335.35,rotate_exit
2022-11-01 12:17:13,BANKNIFTY22110341700CE,BUY,1,203.05,rotate_entry
2022-11-01 12:17:13,BANKNIFTY22110341700PE,BUY,1,390.4,rotate_entry
2022-11-01 12:17:15,BANKNIFTY22110341700CE,SELL,1,202.15,rotate_exit
2022-11-01 12:17:15,BANKNIFTY22110341700PE,SELL,1,390.95,rotate_exit
2022-11-01 12:17:15,BANKNIFTY22110341600CE,BUY,1,248.85,rotate_entry
2022-11-01 12:17:15,BANKNIFTY22110341600PE,BUY,1,335.8,rotate_entry
2022-11-01 12:17:30,BANKNIFTY22110341600CE,SELL,1,251.7,rotate_exit
2022-11-01 12:17:30,BANKNIFTY22110341600PE,SELL,1,330.0,rotate_exit
2022-11-01 12:17:30,BANKNIFTY22110341700CE,BUY,1,205.55,rotate_entry
2022-11-01 12:17:30,BANKNIFTY22110341700PE,BUY,1,385.85,rotate_entry
2022-11-01 12:17:53,BANKNIFTY22110341700CE,SELL,1,202.25,rotate_exit
2022-11-01 12:17:53,BANKNIFTY22110341700PE,SELL,1,390.0,rotate_exit
2022-11-01 12:17:53,BANKNIFTY22110341600CE,BUY,1,247.65,rotate_entry
2022-11-01 12:17:53,BANKNIFTY22110341600PE,BUY,1,334.6,rotate_entry
2022-11-01 12:17:56,BANKNIFTY22110341600CE,SELL,1,247.0,rotate_exit
2022-11-01 12:17:56,BANKNIFTY22110341600PE,SELL,1,334.2,rotate_exit
2022-11-01 12:17:56,BANKNIFTY22110341700CE,BUY,1,201.95,rotate_entry
2022-11-01 12:17:56,BANKNIFTY22110341700PE,BUY,1,389.95,rotate_entry
2022-11-01 12:17:58,BANKNIFTY22110341700CE,SELL,1,202.85,rotate_exit
2022-11-01 12:17:58,BANKNIFTY22110341700PE,SELL,1,389.8,rotate_exit
2022-11-01 12:17:58,BANKNIFTY22110341600CE,BUY,1,247.8,rotate_entry
2022-11-01 12:17:58,BANKNIFTY22110341600PE,BUY,1,333.25,rotate_entry
2022-11-01 12:17:59,BANKNIFTY22110341600CE,SELL,1,248.8,rotate_exit
2022-11-01 12:17:59,BANKNIFTY22110341600PE,SELL,1,334.25,rotate_exit
